url,artist,name,artist_pop,track_pop,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,bpm,time_signature,duration_ms,app,release_date,image,songplay,C1,M1,K1,mode,key,camelot,
spotify:track:2rurDawMfoKP4uHyb2kJBt,"Shakira, Rauw Alejandro",Te Felicito,85,83,0.695,0.636,-4.654,0.317,0.234,0,0.081,0.575,174.14,4,172235,spotify,4/21/2022,https://i.scdn.co/image/ab67616d0000b2739a9716c90ceeb1890921e44f,https://p.scdn.co/mp3-preview/8e39a11448120d03c39012d7ea5cb688a2299260?cid=774b29d4f13844c495f206cafdad9c86,5B,1,5,6,B,6B,
spotify:track:76OGwb5RA9h4FxQPT33ekc,Rosa Linn,SNAP,76,92,0.565,0.636,-8.198,0.0638,0.107,0.0000099,0.447,0.525,170.01,4,179551,spotify,3/19/2022,https://i.scdn.co/image/ab67616d0000b2731391b1fdb63da53e5b112224,https://p.scdn.co/mp3-preview/a020cbe5950aed4af7a5678260290b54f9bc266a?cid=774b29d4f13844c495f206cafdad9c86,0B,1,0,1,B,1B,
spotify:track:1qEmFfgcLObUfQm0j1W2CK,Harry Styles,Late Night Talking,89,90,0.714,0.728,-4.595,0.0468,0.298,0,0.106,0.901,114.996,4,177955,spotify,5/20/2022,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,https://p.scdn.co/mp3-preview/ab3568a72e1c016308c263854dc307251ce33a2b?cid=774b29d4f13844c495f206cafdad9c86,10B,1,10,11,B,11B,
spotify:track:4tYFy8ALRjIZvnvSLw5lxN,"Bad Bunny, Rauw Alejandro",Party,97,88,0.829,0.799,-5.389,0.0897,0.0151,0.0005,0.242,0.471,97.013,4,227629,spotify,5/6/2022,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/4982ab22ba534ab700ddc1f2f9ac143baaad7e24?cid=774b29d4f13844c495f206cafdad9c86,9B,1,9,10,B,10B,
spotify:track:0O6u0VJ46W86TxN9wgyqDj,"Post Malone, Doja Cat",I Like You (A Happier Song) (with Doja Cat),87,89,0.733,0.67,-6.009,0.0751,0.121,0,0.121,0.472,100.964,4,192841,spotify,6/3/2022,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,https://p.scdn.co/mp3-preview/5a2275b50d2ea67268d5f4ef2f1e3ad4c6722bb9?cid=774b29d4f13844c495f206cafdad9c86,5B,1,5,6,B,6B,
spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Drake, 21 Savage",Jimmy Cooks (feat. 21 Savage),97,90,0.529,0.673,-4.711,0.175,0.0003,0.00000241,0.093,0.366,165.921,4,218365,spotify,6/17/2022,https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37,https://p.scdn.co/mp3-preview/5feee7c2fed489c933a31ef125aa4ffb5205a457?cid=774b29d4f13844c495f206cafdad9c86,0B,1,0,1,B,1B,
spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,87,95,0.733,0.69,-5.529,0.0427,0.0635,0.00000118,0.105,0.31,116.992,4,184613,spotify,10/4/2019,https://i.scdn.co/image/ab67616d0000b2739a494f7d8909a6cc4ceb74ac,https://p.scdn.co/mp3-preview/965e3507e36132cea916d28f8faa64a581f5fb5e?cid=774b29d4f13844c495f206cafdad9c86,9A,0,9,10,A,10A,
spotify:track:4h4QlmocP3IuwYEj2j14p8,"Nicky Youre, dazy",Sunroof,72,89,0.768,0.714,-5.11,0.0401,0.352,0,0.15,0.842,131.443,4,163026,spotify,12/3/2021,https://i.scdn.co/image/ab67616d0000b2730ed2184bf3fb4466d623a874,https://p.scdn.co/mp3-preview/7c8b08cc640f6065a2daaf7d92ee49a640d8c4b8?cid=774b29d4f13844c495f206cafdad9c86,10B,1,10,11,B,11B,
spotify:track:4zN21mbAuaD0WqtmaTZZeP,"James Hype, Miggy Dela Rosa",Ferrari,73,87,0.847,0.69,-7.877,0.0493,0.0127,0.0001,0.0526,0.692,125.004,4,186662,spotify,4/1/2022,https://i.scdn.co/image/ab67616d0000b2736cc861b5c9c7cdef61b010b4,https://p.scdn.co/mp3-preview/84aed346f934d9b0db04d2f7cfb1edf3fbde71aa?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:1797zYiX4cKosMH836X9Gt,"Bad Bunny, Tony Dize",La Corriente,97,88,0.663,0.786,-3.51,0.195,0.229,0,0.219,0.579,196.12,4,198367,spotify,5/6/2022,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/5b652748ee9a5a10433e28fa0f63f365b8bf58c2?cid=774b29d4f13844c495f206cafdad9c86,11A,0,11,12,A,12A,
spotify:track:7ef4DlsgrMEH11cDZd32M6,"Calvin Harris, Dua Lipa",One Kiss (with Dua Lipa),83,87,0.791,0.862,-3.24,0.11,0.037,0,0.0814,0.592,123.994,4,214847,spotify,4/6/2018,https://i.scdn.co/image/ab67616d0000b273d09f96d82310d4d77c14c108,https://p.scdn.co/mp3-preview/128a50f77ec0225f05a2bd1664cab327bc66bc5f?cid=774b29d4f13844c495f206cafdad9c86,9A,0,9,10,A,10A,
spotify:track:0hquQWY3xvYqN4qtiquniF,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),86,87,0.801,0.601,-7.574,0.255,0.0777,0,0.145,0.74,159.969,4,182907,spotify,5/6/2022,https://i.scdn.co/image/ab67616d0000b27329e2914af6e83df7e963d365,https://p.scdn.co/mp3-preview/d82f00d7dae8f764475569afdfb88984456c9efd?cid=774b29d4f13844c495f206cafdad9c86,8A,0,8,9,A,9A,
spotify:track:2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,Die For You,93,87,0.586,0.525,-7.163,0.0615,0.111,0,0.134,0.508,133.629,4,260253,spotify,11/24/2016,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a,https://p.scdn.co/mp3-preview/34f4045246c50345895ea8dcd50339bc7cb77d88?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:0T5iIrXA4p5GsubkhuBIKV,Stephen Sanchez,Until I Found You,75,88,0.539,0.508,-6.05,0.0288,0.727,0,0.174,0.227,101.358,3,177720,spotify,9/1/2021,https://i.scdn.co/image/ab67616d0000b2738792c3e96f8ab97a767c5d0c,https://p.scdn.co/mp3-preview/930b8796b8040a10c40f41340c1c72d000beeb26?cid=774b29d4f13844c495f206cafdad9c86,10B,1,10,11,B,11B,
spotify:track:0wHFktze2PHC5jDt3B17DC,Jack Harlow,First Class,80,83,0.902,0.582,-5.902,0.109,0.111,0.00000318,0.111,0.332,107.005,4,173948,spotify,5/6/2022,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb,https://p.scdn.co/mp3-preview/ec2263e955b141e70aaa78b0817cf253e74224f8?cid=774b29d4f13844c495f206cafdad9c86,5A,0,5,6,A,6A,
spotify:track:6VBhH7CyP56BXjp8VsDFPZ,"Pritam, Arijit Singh, Amitabh Bhattacharya","Kesariya (From ""Brahmastra"")",84,85,0.577,0.574,-6.525,0.0278,0.572,0,0.1,0.436,94.009,4,268165,spotify,7/17/2022,https://i.scdn.co/image/ab67616d0000b273c08202c50371e234d20caf62,https://p.scdn.co/mp3-preview/259d67fae14c258c49add59b2b5e721c335edb90?cid=774b29d4f13844c495f206cafdad9c86,0B,1,0,1,B,1B,
spotify:track:1dm6z1fWB0cErMszU25dy2,Bad Bunny,Después de la Playa,97,86,0.564,0.903,-3.221,0.307,0.356,0,0.175,0.607,78.293,4,230400,spotify,5/6/2022,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/9dddf0cfb0bd4f88b4ec64bf547cd66e569fbf96?cid=774b29d4f13844c495f206cafdad9c86,5B,1,5,6,B,6B,
spotify:track:3fjN3y5x4hN53rykAN2LHQ,Rels B,cómo dormiste?,80,87,0.627,0.429,-8.255,0.234,0.238,0,0.122,0.565,126.426,5,112572,spotify,8/4/2022,https://i.scdn.co/image/ab67616d0000b2730398d2406a0ff0ed7c7d4f52,https://p.scdn.co/mp3-preview/aa28e982f3421226c15781c41f7a90eae4c6940b?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:4hceSKjrkDTO0nMKFcb3sj,"Bizarrap, Villano Antillano","Villano Antillano: Bzrp Music Sessions, Vol. 51",84,82,0.82,0.752,-7.635,0.0648,0.0584,0.0042,0.628,0.423,127.999,4,187500,spotify,6/8/2022,https://i.scdn.co/image/ab67616d0000b273ab7954fdffcef5bb8e052f28,https://p.scdn.co/mp3-preview/2284a650c741c0cd786ac992f26764a08ab8f752?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:6DoL1yYIwEW7VZMRaJhoJI,"Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow",La Llevo Al Cielo (Ft. Ñengo Flow),70,85,0.795,0.845,-3.809,0.135,0.105,0,0.172,0.769,170.023,4,254920,spotify,5/20/2022,https://i.scdn.co/image/ab67616d0000b27361667b3968ad3a61d0e114ba,https://p.scdn.co/mp3-preview/1f60002705eeaeff29c4800809905daa328dba6f?cid=774b29d4f13844c495f206cafdad9c86,9A,0,9,10,A,10A,
spotify:track:1Hohk6AufHZOrrhMXZppax,Beyoncé,ALIEN SUPERSTAR,86,80,0.545,0.641,-6.398,0.0998,0.0045,0.0001,0.171,0.464,121.892,4,215460,spotify,7/29/2022,https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7,https://p.scdn.co/mp3-preview/40681c04d40950385e16120223923d81f0a6521f?cid=774b29d4f13844c495f206cafdad9c86,10A,0,10,11,A,11A,
spotify:track:59nOXPmaKlBfGMDeOVGrIK,"Future, Drake, Tems",WAIT FOR U (feat. Drake & Tems),87,88,0.463,0.642,-4.474,0.34,0.314,0,0.0686,0.339,83.389,4,189893,spotify,4/29/2022,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,https://p.scdn.co/mp3-preview/a225651eb324272ab25dbf3b757db8d6420b0f4a?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:5CzixCxDkRXX9mScCmah8O,Bad Bunny,Un Ratito,97,85,0.787,0.546,-7.094,0.0532,0.305,0,0.122,0.222,93.05,4,176936,spotify,5/6/2022,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/62c5c24c4264ce0788d1655686a4eca459c82b11?cid=774b29d4f13844c495f206cafdad9c86,0A,0,0,1,A,1A,
spotify:track:2bbwjxA68m9PHZFWgF1fze,Duki,GIVENCHY,83,77,0.607,0.619,-6.726,0.396,0.142,0,0.231,0.377,102.974,3,182611,spotify,7/20/2022,https://i.scdn.co/image/ab67616d0000b27309e6f1d4f647f9209f47b70f,https://p.scdn.co/mp3-preview/145ab149d80d8c378a510bd133ccfc1e8d689714?cid=774b29d4f13844c495f206cafdad9c86,8B,1,8,9,B,9B,
spotify:track:31i56LZnwE6uSu3exoHjtB,Bad Bunny,Neverita,97,91,0.876,0.498,-7.511,0.0478,0.0706,0,0.143,0.428,122.016,4,173119,spotify,5/6/2022,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/545c52ad44359becf52e53977c0758cc6de4550b?cid=774b29d4f13844c495f206cafdad9c86,10B,1,10,11,B,11B,
spotify:track:09mEdoA6zrmBPgTEN5qXmN,The Weeknd,Call Out My Name,93,88,0.461,0.593,-4.954,0.0356,0.17,0,0.307,0.175,134.17,3,228373,spotify,3/30/2018,https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730,https://p.scdn.co/mp3-preview/866ba7534e944fc591a60ae1361ab5a7465644ef?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,100,84,0.532,0.623,-9.208,0.0331,0.538,0.0001,0.0925,0.403,89.937,4,261923,spotify,7/24/2020,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,https://p.scdn.co/mp3-preview/611d1014d2ae78925dfe788b778e78b2ed7d9c2a?cid=774b29d4f13844c495f206cafdad9c86,5B,1,5,6,B,6B,
spotify:track:2z9YkcLojiOE7Eu2p9lPZR,Feid,Normal,89,82,0.712,0.557,-4.861,0.115,0.0397,0,0.27,0.594,170.079,4,171987,spotify,7/8/2022,https://i.scdn.co/image/ab67616d0000b2736ea42f5f6bd2d9e841df3e3e,https://p.scdn.co/mp3-preview/69925bcc017373ad27af6afb472672530f6ee0d7?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,Beyoncé,CUFF IT,86,93,0.78,0.689,-5.668,0.141,0.0368,0.00000969,0.0698,0.642,115.042,4,225389,spotify,7/29/2022,https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7,https://p.scdn.co/mp3-preview/a94e147cf3614420c220cf40d46de1bf1a76f9dc?cid=774b29d4f13844c495f206cafdad9c86,7B,1,7,8,B,8B,
spotify:track:1cKHdTo9u0ZymJdPGSh6nq,"The Weeknd, Gesaffelstein",I Was Never There,93,89,0.323,0.737,-4.008,0.0338,0.142,0.0002,0.163,0.155,113.26,4,241067,spotify,3/30/2018,https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730,https://p.scdn.co/mp3-preview/71b0b4f2193586e5b16e80e32ee9ba952153b015?cid=774b29d4f13844c495f206cafdad9c86,10B,1,10,11,B,11B,
spotify:track:6wtZPYBIXUvCpXwVjMCJBf,"Polimá Westcoast, Pailita, Feid, Paloma Mami, De La Ghetto",ULTRA SOLO REMIX,76,84,0.909,0.824,-4.627,0.0797,0.0777,0.0039,0.0638,0.585,109.97,4,322347,spotify,6/16/2022,https://i.scdn.co/image/ab67616d0000b27353f35bf4da7e552b28d409dd,https://p.scdn.co/mp3-preview/6b9a70b69261454957bd54076d42b84980994b4f?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:4cacyP5c3PMlfnyjpg13xW,Yung Gravy,Betty (Get Money),74,82,0.723,0.772,-6.784,0.0792,0.0052,0,0.367,0.58,102.004,4,146471,spotify,6/10/2022,https://i.scdn.co/image/ab67616d0000b273633674a4e5072dabf5173069,https://p.scdn.co/mp3-preview/4218dc80ecd01eeac4f2a98c51ddae595734b4c0?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:7gwT3HGL84vF7bgtwL1N88,Lasso,Ojos Marrones,72,85,0.809,0.649,-4.433,0.0416,0.0407,0,0.145,0.72,120.014,4,198520,spotify,6/3/2022,https://i.scdn.co/image/ab67616d0000b273c6fbbdf9c172f4f68a89198a,https://p.scdn.co/mp3-preview/61a1decd76c292d4b2d049cf190907c165448132?cid=774b29d4f13844c495f206cafdad9c86,8A,0,8,9,A,9A,
spotify:track:2MuWTIM3b0YEAskbeeFE1i,Metallica,Master Of Puppets,81,74,0.543,0.836,-9.11,0.0353,0.0006,0.431,0.153,0.56,105.173,4,515387,spotify,3/3/1986,https://i.scdn.co/image/ab67616d0000b273668e3aca3167e6e569a9aa20,https://p.scdn.co/mp3-preview/c3818dcb62a5cc3701b08c3465ab93199e2786e3?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,93,89,0.679,0.587,-7.015,0.276,0.141,0.00000635,0.137,0.486,186.003,4,230453,spotify,11/25/2016,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,https://p.scdn.co/mp3-preview/6971744127351b668369de4f97f47747bce78ecd?cid=774b29d4f13844c495f206cafdad9c86,7B,1,7,8,B,8B,
spotify:track:44XjoNvtwevktFKjvVe1vH,"Bad Bunny, Buscabulla",Andrea,97,82,0.797,0.616,-10.229,0.375,0.762,0.0003,0.0979,0.451,103.071,4,339612,spotify,5/6/2022,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/09536841505c58600d3b685098600412558836c1?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:6VrQTLzzuyGIYjUDe4kAZk,Bad Bunny,Un Coco,97,86,0.839,0.69,-4.464,0.0615,0.207,0.00000833,0.176,0.744,151.991,4,196413,spotify,5/6/2022,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/59a2830f61c6874453500a324d3739926b23ac84?cid=774b29d4f13844c495f206cafdad9c86,11B,1,11,12,B,12B,
spotify:track:02jLfqc9gMo8PkHEGHY3OT,Feid,Si Te La Encuentras Por Ahí,89,79,0.743,0.576,-3.552,0.076,0.151,0.0001,0.128,0.455,171.945,4,191573,spotify,8/5/2022,https://i.scdn.co/image/ab67616d0000b27397e6e8981e68ec933eec4c37,https://p.scdn.co/mp3-preview/d7842dcf0d10298bd86a2bc23be4fe1e5e8ae6a5?cid=774b29d4f13844c495f206cafdad9c86,8A,0,8,9,A,9A,
spotify:track:7fZBQnc0zXwVybgCIrQQil,"Imanbek, BYOR",Belly Dancer,75,85,0.845,0.797,-4.984,0.139,0.0582,0.00000557,0.167,0.422,121.985,4,151475,spotify,2/18/2022,https://i.scdn.co/image/ab67616d0000b273d7bdea3b1f6d05877fb48f38,https://p.scdn.co/mp3-preview/e72e3ca4284d50163543c4bda2fad706801b2abc?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:5YbPxJwPfrj7uswNwoF1pJ,Burna Boy,Last Last,79,81,0.795,0.565,-4.457,0.0948,0.131,0,0.0802,0.55,87.925,4,172342,spotify,7/7/2022,https://i.scdn.co/image/ab67616d0000b27312ebde47882280b814275600,https://p.scdn.co/mp3-preview/94e22586c94bcce77ffb411fa42efe2bd2950644?cid=774b29d4f13844c495f206cafdad9c86,3A,0,3,4,A,4A,
spotify:track:4d4ZXH4dr5bYfgErHiZCX2,Bad Bunny,Dos Mil 16,97,84,0.817,0.67,-6.534,0.0506,0.123,0.00000192,0.128,0.495,130.058,3,208615,spotify,5/6/2022,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/32b762468315fd6a22d2efaaf05d5b2e50d543bb?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:6clzeGvi1CFioMOolbAOlX,"Calvin Harris, Justin Timberlake, Halsey, Pharrell Williams","Stay With Me (with Justin Timberlake, Halsey & Pharrell)",83,70,0.81,0.733,-6.338,0.0444,0.276,0.00000673,0.288,0.9,125.975,4,229283,spotify,8/5/2022,https://i.scdn.co/image/ab67616d0000b273c5844aae8ac82f2a4fa6415e,https://p.scdn.co/mp3-preview/a7b6c21873ddee1947b2877cff0733b57b0e700d?cid=774b29d4f13844c495f206cafdad9c86,9B,1,9,10,B,10B,
spotify:track:7a8GawTVgHZvBLQOh46he7,Arctic Monkeys,I Wanna Be Yours,87,92,0.464,0.417,-9.345,0.0256,0.136,0.022,0.0974,0.479,67.528,4,183956,spotify,1/1/2013,https://i.scdn.co/image/ab67616d0000b2730acf7f2eefe5bd36efbc26b4,,0A,0,0,1,A,1A,
spotify:track:4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,Everybody Wants To Rule The World,72,86,0.645,0.795,-12.095,0.0527,0.347,0.0039,0.104,0.535,112.067,4,251489,spotify,2/25/1985,https://i.scdn.co/image/ab67616d0000b27322463d6939fec9e17b2a6235,https://p.scdn.co/mp3-preview/695a604eb1791597dc5a41cb50fe8eed3a178192?cid=774b29d4f13844c495f206cafdad9c86,7B,1,7,8,B,8B,
spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,100,86,0.615,0.534,-6.719,0.0386,0.106,0,0.0607,0.193,135.917,4,236413,spotify,11/10/2017,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,https://p.scdn.co/mp3-preview/c997332ec32d37d8c3c05b07d49a23415ba6992e?cid=774b29d4f13844c495f206cafdad9c86,9A,0,9,10,A,10A,
spotify:track:62ke5zFUJN6RvtXZgVH0F8,Paloma Faith,Only Love Can Hurt Like This,70,85,0.566,0.885,-4.528,0.0818,0.0958,0.0001,0.334,0.304,90.99,4,232893,spotify,3/10/2014,https://i.scdn.co/image/ab67616d0000b273c4576f635253db511bb43789,https://p.scdn.co/mp3-preview/74f7ec0c6f0a993012ed5fdec17dccf71d8d0acd?cid=774b29d4f13844c495f206cafdad9c86,8B,1,8,9,B,9B,
spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,74,85,0.82,0.452,-9.796,0.0348,0.543,0.0029,0.0714,0.74,117.401,4,253920,spotify,6/17/1983,https://i.scdn.co/image/ab67616d0000b273c8e97cafeb2acb85b21a777e,https://p.scdn.co/mp3-preview/4d8861bdc6a87ce2a5578ecb2fc1b65c5d8cb4f8?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:1ei3hzQmrgealgRKFxIcWn,Benson Boone,In The Stars,71,84,0.362,0.54,-6.031,0.0528,0.338,0,0.139,0.3,78.007,3,216410,spotify,4/29/2022,https://i.scdn.co/image/ab67616d0000b273786e4e2c43c2897fafabbfb6,https://p.scdn.co/mp3-preview/f1266c8f300a0b5a08107834a41cd069d4fb36e1?cid=774b29d4f13844c495f206cafdad9c86,10B,1,10,11,B,11B,
spotify:track:0zCgWGmDF0aih5qexATyBn,Mr.Kitty,After Dark,70,85,0.579,0.601,-10.492,0.0322,0.0673,0.414,0.0778,0.0392,140.019,4,257147,spotify,8/8/2014,https://i.scdn.co/image/ab67616d0000b27385e3ceaa88ceb59eb9866b81,,8B,1,8,9,B,9B,
spotify:track:5kVZxyMY1gfdCLiChsfjn1,Bad Bunny,Yo No Soy Celoso,97,82,0.872,0.588,-6.276,0.0492,0.275,0,0.17,0.93,142.004,4,230704,spotify,5/6/2022,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/8b867e2dbbeb7af42c1efbc76d29d186a8ca4a61?cid=774b29d4f13844c495f206cafdad9c86,0B,1,0,1,B,1B,
spotify:track:5O2P9iiztwhomNh8xkR9lJ,One Direction,Night Changes,83,87,0.672,0.52,-7.747,0.0353,0.859,0,0.115,0.37,120.001,4,226600,spotify,11/17/2014,https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4,https://p.scdn.co/mp3-preview/a455445486a84585607b644237a17fd2a5feb67d?cid=774b29d4f13844c495f206cafdad9c86,8B,1,8,9,B,9B,
spotify:track:7fBv7CLKzipRk6EC6TWHOB,The Weeknd,The Hills,93,86,0.585,0.564,-7.063,0.0515,0.0671,0,0.135,0.137,113.003,4,242253,spotify,8/28/2015,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,https://p.scdn.co/mp3-preview/f42c147aebb85a2d3acab242073ba3eedb82664f?cid=774b29d4f13844c495f206cafdad9c86,0A,0,0,1,A,1A,
spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,Billie Eilish,TV,87,85,0.412,0.236,-15.159,0.0379,0.83,0.0065,0.147,0.119,140.214,4,281381,spotify,7/21/2022,https://i.scdn.co/image/ab67616d0000b2737a4781629469bb83356cd318,https://p.scdn.co/mp3-preview/f84e9352be48cab8b54481add60652ef7810b2b2?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:28GCbKgjlVD9eDmasGbe0T,Bad Bunny,Me Fui de Vacaciones,97,82,0.714,0.645,-5.493,0.0514,0.229,0.0008,0.0942,0.434,85.046,4,180930,spotify,5/6/2022,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/e0e912e73774a5f458dd06133401ab90a304200c?cid=774b29d4f13844c495f206cafdad9c86,10B,1,10,11,B,11B,
spotify:track:5jt25aFjW2kNoBqaEVaz5W,"Mora, Feid",LA INOCENTE,84,88,0.757,0.789,-3.46,0.0583,0.307,0,0.0717,0.464,91.911,4,202174,spotify,4/1/2022,https://i.scdn.co/image/ab67616d0000b273851222dc5c5681bd4c3119d3,https://p.scdn.co/mp3-preview/2d10ed50206a40b59309b01ede259dc67dbb2b0e?cid=774b29d4f13844c495f206cafdad9c86,5A,0,5,6,A,6A,
spotify:track:1FEiijYPJtyswChfcpv3p0,Lana Del Rey,Summertime Sadness,88,74,0.568,0.646,-6.793,0.0332,0.0464,0,0.121,0.211,111.945,4,264773,spotify,1/1/2011,https://i.scdn.co/image/ab67616d0000b273959280fee07d485cb5b56fe7,https://p.scdn.co/mp3-preview/d79797d73d71e58283ac93bb12a9d6d00b6f82e8?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:1Fid2jjqsHViMX6xNH70hE,Seafret,Atlantis,73,88,0.4,0.479,-7.989,0.0308,0.0529,0.00000214,0.115,0.213,166.159,4,229173,spotify,1/29/2016,https://i.scdn.co/image/ab67616d0000b2738c33272a7c77042f5eb39d75,https://p.scdn.co/mp3-preview/fb16c38e2d22f06e44907f2fcb36902298c0bc12?cid=774b29d4f13844c495f206cafdad9c86,8A,0,8,9,A,9A,
spotify:track:10xV5l9nhLvFpR8mqzs0bL,"Marshmello, Khalid",Numb,82,85,0.912,0.774,-4.673,0.0455,0.121,0.0127,0.101,0.632,119.966,4,155589,spotify,6/10/2022,https://i.scdn.co/image/ab67616d0000b2732ff34dbc50313f8cea7b5db5,https://p.scdn.co/mp3-preview/04b902e5249b1acc3eb548d97bd3bdd73aef15b8?cid=774b29d4f13844c495f206cafdad9c86,0A,0,0,1,A,1A,
spotify:track:0OTNHGKcqQbk51bOYe462Y,"Polimá Westcoast, Pailita",ULTRA SOLO,76,82,0.802,0.846,-4.495,0.207,0.233,0,0.114,0.26,109.982,4,227221,spotify,2/14/2022,https://i.scdn.co/image/ab67616d0000b27350020989b56b9426950f29c2,https://p.scdn.co/mp3-preview/51ad68eaae7c29681857368f56693a223b466f0d?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:3BnDvpeuGOj21Ir2aVEtQo,Rema,Calm Down,78,78,0.814,0.789,-6.29,0.0405,0.365,0.0005,0.137,0.842,107.003,4,219669,spotify,3/24/2022,https://i.scdn.co/image/ab67616d0000b273ffa52727feedfd1935d160c4,https://p.scdn.co/mp3-preview/1d3dcd40db96d8cbff456d43469854e7d6698258?cid=774b29d4f13844c495f206cafdad9c86,11B,1,11,12,B,12B,
spotify:track:0oiv4E896TUTTeQU0cmIui,Drake,Massive,97,73,0.499,0.671,-6.774,0.0561,0.114,0.0169,0.148,0.0557,124.994,3,336924,spotify,6/16/2022,https://i.scdn.co/image/ab67616d0000b27322dfcfcc0742f339986d20cb,https://p.scdn.co/mp3-preview/15f59504783d7cc4d4317f0ddb9f0d698c30ab4d?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:2uflssWlCaJ6CbTMOsUpNI,Bad Bunny,Aguacero,97,82,0.861,0.645,-6.96,0.0743,0.423,0.0006,0.349,0.668,121.391,5,210989,spotify,5/6/2022,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,https://p.scdn.co/mp3-preview/b3b4baf267156c50bf013d719021cffc6510047b?cid=774b29d4f13844c495f206cafdad9c86,6A,0,6,7,A,7A,
